status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price,finrat,savings,id
good,17,other,60,46,married,no_rec,fixed,75,155,0,0,2000,2086,96,2,2395
good,8,owner,24,46,married,no_rec,freelance,75,184,15000,0,1000,1603,62,3,2396
good,0,owner,12,22,married,no_rec,others,75,100,50000,8000,900,2327,39,-1,2397
bad,0,parents,36,35,married,no_rec,freelance,75,228,0,0,1450,1500,97,4,2398
good,6,rent,36,31,separated,no_rec,fixed,49,140,0,0,550,999,55,6,2399
good,4,owner,24,32,married,no_rec,partime,45,158,5500,0,500,1839,27,5,2400
good,20,priv,48,40,married,no_rec,fixed,75,144,7000,0,500,980,51,7,2401
good,38,rent,12,66,married,no_rec,fixed,79,340,0,0,700,1568,45,4,2402
good,26,rent,60,50,married,no_rec,fixed,85,250,0,0,1000,1297,77,10,2403
good,3,owner,12,30,married,no_rec,fixed,60,296,4500,2000,200,1338,15,13,2404
bad,5,parents,48,24,single,no_rec,partime,35,139,2000,0,1000,1492,67,5,2405
good,12,owner,60,28,married,yes_rec,fixed,75,110,3500,1394,900,1082,83,1,2406
bad,1,parents,24,23,single,no_rec,partime,35,70,0,0,500,640,78,2,2407
good,4,owner,60,41,married,no_rec,fixed,45,87,6500,0,1100,1670,66,2,2408
bad,13,priv,60,38,married,no_rec,fixed,90,108,1500,30,1400,1410,99,1,2409
good,1,parents,36,21,married,no_rec,fixed,45,90,2000,0,1200,1350,89,1,2410
good,5,parents,60,21,single,no_rec,fixed,45,56,0,0,1400,2067,68,0,2411
good,10,rent,36,46,married,no_rec,fixed,114,235,0,0,500,1531,33,9,2412
bad,1,parents,60,36,married,no_rec,partime,60,60,0,0,1400,1612,87,0,2413
good,3,rent,36,20,single,no_rec,partime,58,225,0,0,1500,2050,73,4,2414
bad,5,rent,60,40,married,yes_rec,freelance,54,89,0,0,1200,1457,82,2,2415
bad,2,priv,36,32,married,no_rec,fixed,75,80,2500,0,1300,1813,72,0,2416
bad,19,rent,60,37,separated,yes_rec,fixed,41,63,0,0,2700,2957,91,0,2417
good,1,owner,60,52,married,no_rec,fixed,60,250,3000,0,1550,1850,84,7,2418
good,5,priv,24,32,separated,no_rec,freelance,35,143,8000,0,600,1350,44,4,2419
good,7,rent,60,30,married,no_rec,fixed,42,73,0,0,950,1169,81,2,2420
good,25,rent,60,48,married,no_rec,fixed,103,126,3500,0,1450,1575,92,1,2421
good,11,owner,36,32,married,no_rec,fixed,60,101,12000,2400,965,1265,76,1,2422
bad,27,owner,60,58,married,no_rec,freelance,60,60,15000,0,1450,1657,88,0,2423
good,19,owner,60,56,married,no_rec,fixed,45,169,7000,0,1400,1714,82,5,2424
bad,2,rent,48,48,married,yes_rec,others,109,193,0,0,1140,1143,100,4,2425
good,5,rent,24,41,separated,no_rec,fixed,44,90,0,0,550,1319,42,2,2426
good,10,parents,24,40,married,no_rec,partime,60,116,2000,0,480,620,77,3,2427
bad,1,parents,48,21,single,no_rec,partime,35,60,0,0,1350,1601,84,1,2428
good,6,parents,48,24,single,no_rec,fixed,35,107,6500,1172,1000,1200,83,3,2429
good,22,owner,18,57,married,yes_rec,fixed,45,150,6000,0,500,1727,29,4,2430
bad,0,rent,48,54,married,no_rec,freelance,135,254,0,0,2000,2476,81,3,2431
bad,6,parents,36,31,single,yes_rec,freelance,35,319,0,0,1200,1730,69,9,2432
good,3,other,36,40,married,no_rec,fixed,60,90,55,0,400,1661,24,3,2433
good,2,owner,12,32,married,no_rec,freelance,45,122,5000,500,350,625,56,2,2434
good,1,parents,60,30,married,no_rec,freelance,60,93,0,0,1600,1647,97,1,2435
good,18,owner,36,42,married,no_rec,fixed,75,121,2000,150,900,1633,55,2,2436
good,2,parents,24,23,single,no_rec,partime,35,93,2500,0,230,670,34,6,2437
good,17,rent,48,36,married,no_rec,fixed,61,162,0,0,1000,1641,61,5,2438
bad,0,rent,48,42,married,no_rec,partime,75,154,0,0,1300,1400,93,3,2439
good,2,parents,36,24,married,yes_rec,freelance,45,43,0,0,1000,2223,45,-0,2440
good,9,owner,60,53,married,no_rec,freelance,60,51,8000,3000,1450,1970,74,-2,2441
good,11,rent,60,29,married,no_rec,fixed,74,135,0,0,1000,1097,91,4,2442
bad,3,owner,48,53,married,no_rec,others,75,60,148,1,1500,1637,92,-0,2443
good,2,parents,60,23,single,no_rec,fixed,35,106,0,0,820,1097,75,5,2444
good,32,parents,42,53,married,no_rec,freelance,60,160,0,0,200,829,24,21,2445
bad,8,parents,60,28,single,yes_rec,fixed,35,76,0,0,1300,1550,84,2,2446
bad,1,owner,60,40,married,no_rec,fixed,45,137,3000,180,1700,1777,96,3,2447
good,24,other,60,40,married,no_rec,fixed,45,115,0,0,1250,1461,86,3,2448
bad,1,parents,30,23,single,no_rec,freelance,35,60,0,0,800,1452,55,1,2449
good,15,rent,48,55,widow,no_rec,fixed,62,173,0,0,1100,1467,75,5,2450
good,24,owner,48,48,married,no_rec,fixed,75,90,3000,0,400,975,41,2,2451
bad,5,rent,36,48,married,no_rec,freelance,97,365,0,0,1300,1736,75,7,2452
bad,1,other,36,44,married,yes_rec,fixed,60,154,2500,0,2000,2500,80,2,2453
bad,0,parents,36,29,separated,no_rec,freelance,35,56,0,0,650,975,67,1,2454
bad,4,rent,60,46,married,no_rec,freelance,70,100,0,0,2400,2500,96,1,2455
good,0,parents,36,23,single,no_rec,fixed,35,70,0,0,900,1210,74,1,2456
good,2,other,48,29,single,no_rec,fixed,35,75,0,0,650,824,79,3,2457
good,25,owner,60,63,married,yes_rec,freelance,60,60,47500,3360,1000,1162,86,-2,2458
good,17,rent,24,40,married,yes_rec,fixed,58,128,0,0,700,982,71,2,2459
good,14,parents,48,37,married,yes_rec,fixed,60,120,0,0,1000,1189,84,3,2460
bad,0,other,60,23,single,no_rec,fixed,35,54,0,0,700,969,72,2,2461
good,15,owner,36,49,married,no_rec,fixed,75,113,8000,0,1050,1055,100,1,2462
bad,16,rent,60,40,married,no_rec,freelance,82,71,0,0,2000,2250,89,-0,2463
good,16,owner,36,40,married,yes_rec,fixed,90,120,6000,0,900,1150,78,1,2464
good,1,parents,36,23,single,no_rec,fixed,35,55,5000,0,775,925,84,1,2465
good,15,owner,36,42,single,no_rec,fixed,35,90,5000,3000,1000,1243,80,1,2466
good,5,owner,60,35,married,no_rec,freelance,45,69,1,0,700,768,91,2,2467
good,5,rent,48,28,married,yes_rec,fixed,60,154,3000,0,825,1661,50,5,2468
bad,0,owner,48,39,married,no_rec,freelance,60,16,3000,0,850,1053,81,-2,2469
good,1,owner,36,36,married,no_rec,freelance,75,416,8000,0,3875,5175,75,3,2470
good,13,parents,48,28,married,no_rec,fixed,90,105,0,0,1200,1590,75,1,2471
good,10,rent,36,38,married,no_rec,fixed,66,210,0,0,500,1171,43,10,2472
good,2,owner,60,33,married,no_rec,fixed,35,146,8000,2000,1000,1844,54,5,2473
good,2,parents,60,30,separated,no_rec,freelance,35,150,0,0,1500,1671,90,5,2474
bad,0,owner,36,36,married,no_rec,others,45,105,5000,3000,1000,1620,62,1,2475
good,13,owner,60,28,married,no_rec,fixed,45,148,3500,144,1350,1496,90,5,2476
good,0,priv,48,56,married,no_rec,others,35,84,4500,50,700,940,74,3,2477
good,8,rent,48,39,married,no_rec,freelance,66,60,0,0,700,1580,44,-0,2478
good,4,owner,36,54,married,no_rec,freelance,35,80,25000,0,1400,1490,94,1,2479
good,15,parents,60,35,single,no_rec,fixed,45,226,6000,2200,1350,1609,84,7,2480
good,1,owner,48,29,married,no_rec,fixed,45,130,4000,0,1000,1777,56,4,2481
bad,20,rent,60,47,married,no_rec,fixed,85,100,8000,0,1250,1250,100,1,2482
good,2,owner,60,35,married,no_rec,others,60,175,2500,0,1250,1412,89,6,2483
bad,0,other,60,32,single,no_rec,partime,35,38,0,0,600,1690,36,0,2484
good,0,rent,60,35,single,no_rec,fixed,51,163,0,0,1000,1353,74,7,2485
good,15,other,36,30,married,no_rec,fixed,45,131,0,0,250,1341,19,12,2486
good,24,owner,48,39,married,no_rec,fixed,75,125,6000,200,1000,1409,71,2,2487
good,15,owner,48,57,married,no_rec,freelance,35,212,65000,0,1300,1852,70,7,2488
bad,1,rent,24,32,single,no_rec,freelance,35,89,0,0,290,490,59,4,2489
good,17,rent,30,45,married,no_rec,fixed,55,104,0,0,550,575,96,3,2490
bad,1,rent,24,24,single,no_rec,partime,42,65,0,0,750,1192,63,1,2491
bad,2,parents,60,23,single,yes_rec,partime,35,75,0,0,1100,1139,97,2,2492
good,0,parents,60,24,single,no_rec,fixed,35,126,1500,0,900,1092,82,6,2493
good,0,parents,18,20,married,no_rec,fixed,35,91,0,0,600,750,80,2,2494
good,14,rent,36,49,married,no_rec,fixed,70,103,0,0,500,1017,49,2,2495
good,2,parents,60,24,single,no_rec,fixed,35,100,0,0,1600,1601,100,2,2496
good,7,rent,60,40,married,yes_rec,freelance,76,164,3000,0,800,1032,78,7,2497
good,6,owner,60,31,married,no_rec,fixed,45,131,4000,1600,600,1661,36,7,2498
good,2,other,18,25,married,yes_rec,freelance,60,54,0,0,850,1400,61,-0,2499
good,0,other,48,39,married,no_rec,fixed,60,85,0,0,1450,1594,91,1,2500
bad,2,priv,60,22,married,no_rec,partime,35,60,2800,0,1300,1422,91,1,2501
bad,0,owner,36,30,separated,no_rec,freelance,60,48,7000,0,300,365,82,-1,2502
good,0,parents,60,21,single,no_rec,partime,45,312,10000,0,1033,1175,88,16,2503
good,0,parents,24,22,single,no_rec,partime,35,80,0,0,650,1356,48,2,2504
bad,0,rent,18,28,married,yes_rec,fixed,68,83,0,0,200,300,67,1,2505
good,8,owner,24,32,married,no_rec,fixed,60,77,4000,0,350,865,40,1,2506
good,2,parents,24,23,single,no_rec,freelance,35,63,20000,0,600,2143,28,1,2507
good,0,parents,24,36,married,no_rec,others,90,31,0,0,625,725,86,-2,2508
bad,2,rent,60,20,single,no_rec,fixed,46,108,0,0,1200,1300,92,3,2509
good,4,owner,60,25,married,no_rec,fixed,45,68,4500,1379,725,1460,50,1,2510
good,5,parents,30,24,married,no_rec,fixed,35,120,0,0,700,1804,39,4,2511
good,8,owner,36,35,married,yes_rec,fixed,45,213,6000,0,1700,2450,69,4,2512
good,10,parents,48,58,married,no_rec,others,35,450,2500,0,1200,1505,80,17,2513
good,5,owner,60,32,married,no_rec,fixed,45,145,13000,0,1500,1850,81,4,2514
bad,15,owner,36,56,married,yes_rec,freelance,35,90,16000,0,800,1300,62,2,2515
good,2,rent,60,53,widow,no_rec,fixed,46,114,0,0,1050,1348,78,4,2516
good,2,parents,60,26,single,no_rec,fixed,35,104,10000,0,1400,1490,94,3,2517
good,20,owner,60,40,married,no_rec,fixed,45,240,8000,0,900,950,95,13,2518
good,1,owner,36,48,married,no_rec,others,45,45,32000,0,1500,2700,56,0,2519
good,10,parents,60,28,single,no_rec,fixed,35,70,3500,0,1300,1743,75,2,2520
good,0,owner,60,34,married,no_rec,fixed,60,85,4000,0,1100,1628,68,1,2521
good,11,owner,60,28,married,no_rec,fixed,35,82,1500,0,1090,1491,73,3,2522
bad,2,rent,24,30,married,no_rec,partime,53,80,0,0,500,975,51,1,2523
bad,20,owner,48,47,married,no_rec,freelance,45,66,1,0,1200,1668,72,1,2524
bad,0,priv,60,43,married,no_rec,partime,90,82,4000,0,600,790,76,-1,2525
good,3,owner,60,41,married,no_rec,fixed,75,99,16000,500,1000,3300,30,1,2526
good,28,owner,48,54,married,no_rec,freelance,75,46,15000,0,900,1300,69,-2,2527
good,23,other,54,38,separated,no_rec,fixed,60,178,0,0,740,989,75,9,2528
good,4,rent,60,30,married,no_rec,fixed,60,147,5500,2000,1700,1719,99,2,2529
good,11,owner,48,41,married,yes_rec,freelance,45,280,4000,1300,1000,1350,74,11,2530
good,12,owner,60,45,married,no_rec,freelance,35,75,4000,0,1000,1100,91,2,2531
good,6,owner,6,29,married,no_rec,fixed,45,190,5000,0,200,2179,9,4,2532
bad,0,owner,6,33,single,yes_rec,partime,45,240,4500,0,675,1146,59,2,2533
good,1,parents,48,25,single,no_rec,freelance,35,280,6000,0,1100,1650,67,11,2534
bad,8,other,60,41,married,no_rec,freelance,45,62,0,0,1800,2101,86,1,2535
good,12,owner,48,35,married,no_rec,fixed,60,90,4500,0,900,1097,82,2,2536
good,17,parents,36,33,separated,yes_rec,fixed,35,96,0,0,475,475,100,5,2537
good,17,rent,60,44,married,no_rec,fixed,51,159,0,0,1100,1668,66,6,2538
good,1,owner,48,42,married,no_rec,fixed,75,155,8000,0,600,1680,36,6,2539
good,19,rent,60,42,single,no_rec,fixed,43,78,0,0,730,1070,68,3,2540
bad,0,rent,24,42,married,yes_rec,fixed,103,283,0,0,1897,2517,75,2,2541
good,10,owner,54,41,married,no_rec,fixed,45,130,4500,0,1700,1957,87,3,2542
good,16,other,42,49,married,yes_rec,fixed,45,80,0,0,700,950,74,2,2543
good,0,rent,36,42,single,yes_rec,partime,48,129,0,0,525,525,100,6,2544
good,5,owner,60,49,married,no_rec,fixed,35,122,5000,0,1500,1740,86,3,2545
good,10,owner,30,32,married,no_rec,freelance,60,65,3000,0,600,1200,50,0,2546
good,7,parents,36,24,single,no_rec,fixed,35,127,0,0,300,2612,11,11,2547
good,3,other,48,28,married,no_rec,fixed,35,125,1500,0,1500,1689,89,3,2548
good,0,owner,36,42,married,no_rec,freelance,60,260,3000,250,1100,1288,85,6,2549
good,10,rent,60,42,married,no_rec,fixed,76,158,5000,0,1000,1000,100,5,2550
good,32,owner,36,49,married,no_rec,fixed,75,163,4000,0,400,700,57,8,2551
bad,14,owner,48,29,married,no_rec,fixed,75,131,4000,0,980,2981,33,3,2552
good,20,rent,60,38,married,no_rec,fixed,74,140,0,0,1500,1600,94,3,2553
good,26,owner,60,41,married,no_rec,fixed,45,132,0,0,1100,1472,75,5,2554
good,10,priv,60,46,married,no_rec,fixed,75,66,5500,1700,1250,1525,82,-1,2555
good,6,owner,60,33,married,no_rec,partime,60,140,6000,0,1150,1715,67,4,2556
good,2,owner,60,23,single,no_rec,fixed,35,150,3000,0,2000,4904,41,3,2557
good,24,owner,48,39,married,no_rec,fixed,75,110,3000,0,1150,1379,83,1,2558
bad,2,priv,48,27,married,no_rec,others,75,59,2500,2200,1200,1530,78,-2,2559
good,3,priv,36,37,married,no_rec,freelance,45,87,4500,0,900,1596,56,2,2560
good,1,parents,48,23,single,no_rec,fixed,35,139,0,0,650,650,100,8,2561
good,2,parents,36,22,single,no_rec,partime,35,100,25000,0,1400,1850,76,2,2562
good,16,rent,60,35,single,no_rec,fixed,49,135,0,0,1300,1310,99,4,2563
good,5,owner,48,46,married,no_rec,fixed,90,137,2000,0,1100,1487,74,2,2564
good,1,rent,60,40,married,no_rec,fixed,57,120,0,0,1500,1737,86,3,2565
good,0,rent,48,52,married,no_rec,freelance,35,91,5000,0,800,1794,45,3,2566
good,7,owner,36,41,married,no_rec,fixed,75,87,4500,0,2000,2104,95,0,2567
good,23,rent,48,57,single,yes_rec,fixed,49,142,0,0,1300,1450,90,3,2568
good,2,parents,60,35,single,no_rec,others,35,65,0,0,1100,1324,83,2,2569
good,10,owner,6,46,married,no_rec,freelance,45,464,10000,0,1100,2235,49,2,2570
bad,5,rent,60,42,married,yes_rec,freelance,113,83,0,0,1530,1530,100,-1,2571
bad,0,other,60,38,married,yes_rec,fixed,45,183,0,0,1500,1700,88,6,2572
good,0,owner,48,25,single,no_rec,fixed,35,126,2800,0,1170,1372,85,4,2573
bad,0,parents,24,20,single,no_rec,partime,35,66,0,0,550,550,100,1,2574
good,2,rent,48,24,single,no_rec,fixed,44,90,0,0,1200,1450,83,2,2575
good,10,other,60,57,married,no_rec,fixed,60,84,9000,0,1400,1423,98,1,2576
good,4,other,60,37,married,yes_rec,freelance,60,61,0,0,1420,1450,98,0,2577
good,4,parents,60,27,married,no_rec,freelance,35,103,0,0,1050,1214,86,4,2578
bad,2,owner,60,31,married,no_rec,fixed,45,55,4000,800,700,1250,56,0,2579
good,43,other,24,60,married,no_rec,fixed,60,185,0,0,319,1669,19,9,2580
good,8,parents,48,34,single,no_rec,fixed,35,85,0,0,1000,1383,72,2,2581
good,9,owner,48,26,married,no_rec,fixed,35,101,5000,0,500,1997,25,6,2582
good,8,priv,48,25,single,no_rec,fixed,45,180,1500,0,1100,1200,92,6,2583
good,30,other,48,50,married,no_rec,fixed,45,220,0,0,600,900,67,14,2584
bad,2,owner,48,41,married,no_rec,fixed,60,142,4000,0,2000,2465,81,2,2585
good,5,parents,24,32,married,no_rec,fixed,35,91,0,0,450,530,85,3,2586
bad,2,rent,60,62,married,yes_rec,others,41,57,8000,0,1200,1500,80,1,2587
good,1,owner,48,27,single,yes_rec,fixed,45,62,5000,0,1500,1788,84,1,2588
bad,10,owner,48,54,married,no_rec,freelance,35,27,5000,0,1050,1054,100,-0,2589
bad,4,other,36,54,married,no_rec,freelance,60,37,0,0,250,350,71,-3,2590
good,22,other,24,36,married,no_rec,fixed,45,176,0,0,700,1428,49,4,2591
good,7,owner,60,55,married,no_rec,fixed,45,124,5000,0,800,982,81,6,2592
bad,1,parents,60,19,single,no_rec,fixed,45,128,9500,2800,1300,1540,84,3,2593
bad,7,owner,60,31,married,no_rec,fixed,60,92,3500,991,1050,1158,91,1,2594
good,7,other,48,55,married,no_rec,fixed,75,100,6000,0,1200,1700,71,1,2595
good,21,owner,36,37,married,no_rec,fixed,75,300,7000,3500,1100,1876,59,6,2596
good,8,owner,24,51,married,no_rec,fixed,45,167,8000,0,250,400,62,12,2597
good,25,owner,60,51,married,no_rec,fixed,60,222,7000,0,1300,1400,93,7,2598
bad,1,parents,48,22,single,no_rec,freelance,35,169,10000,0,650,722,90,10,2599
good,0,rent,60,57,married,no_rec,others,43,80,0,0,1200,1515,79,2,2600
bad,5,rent,48,48,married,yes_rec,freelance,65,50,0,0,1200,1487,81,-1,2601
good,13,parents,60,28,married,no_rec,fixed,35,138,0,0,1080,1192,91,6,2602
good,2,rent,36,54,married,no_rec,fixed,54,187,0,0,1200,2050,59,4,2603
bad,1,owner,60,53,married,no_rec,freelance,35,140,8000,0,1600,2222,72,4,2604
good,7,parents,60,25,single,no_rec,fixed,35,58,28000,0,1100,1338,82,1,2605
good,18,other,36,42,single,no_rec,fixed,35,83,0,0,700,1380,51,2,2606
bad,1,rent,36,40,separated,no_rec,others,79,38,0,0,400,400,100,-4,2607
good,6,owner,48,35,married,no_rec,freelance,60,51,3500,350,1300,1588,82,-0,2608
bad,2,owner,60,42,widow,no_rec,others,45,35,6000,0,650,865,75,-1,2609
good,12,owner,48,31,married,no_rec,fixed,60,84,5000,0,700,1702,41,2,2610
good,7,parents,60,30,single,no_rec,fixed,35,95,0,0,900,1158,78,4,2611
good,18,owner,36,41,married,no_rec,fixed,45,104,12000,800,900,1607,56,2,2612
good,6,owner,36,58,married,no_rec,fixed,60,390,45000,0,1000,2318,43,12,2613
good,10,owner,60,50,married,no_rec,fixed,75,209,13500,0,1450,1786,81,6,2614
good,7,priv,48,27,married,no_rec,fixed,60,71,800,0,800,1505,53,1,2615
good,1,parents,36,33,married,no_rec,fixed,35,200,0,0,600,1580,38,10,2616
bad,1,owner,60,47,separated,no_rec,fixed,35,48,5000,0,1200,1445,83,1,2617
bad,0,parents,60,38,separated,yes_rec,freelance,45,66,0,0,700,1738,40,2,2618
good,7,owner,24,41,married,no_rec,freelance,45,86,6000,0,1200,2676,45,1,2619
bad,16,owner,36,30,married,no_rec,fixed,45,82,4500,0,800,975,82,2,2620
good,10,owner,36,49,married,no_rec,freelance,45,126,5000,0,800,1150,70,4,2621
good,11,owner,48,53,married,no_rec,fixed,45,111,5000,0,1300,1763,74,2,2622
good,20,owner,48,44,married,no_rec,fixed,45,87,3000,0,800,1694,47,3,2623
good,1,rent,6,34,married,no_rec,freelance,99,535,0,0,500,1196,42,5,2624
good,8,rent,36,51,married,yes_rec,freelance,60,104,0,0,400,600,67,4,2625
bad,1,owner,60,36,married,yes_rec,freelance,45,41,4000,2000,1500,1743,86,-1,2626
good,13,other,48,40,married,yes_rec,freelance,75,270,0,0,2300,2750,84,4,2627
bad,8,parents,36,27,single,no_rec,partime,35,53,0,0,225,350,64,3,2628
bad,1,owner,36,38,married,no_rec,freelance,90,49,7000,300,1200,1619,74,-1,2629
good,13,other,60,40,married,no_rec,fixed,60,140,0,0,700,1465,48,7,2630
good,2,parents,60,24,single,no_rec,fixed,35,67,0,0,316,1080,29,6,2631
good,6,owner,48,37,married,no_rec,freelance,45,189,15750,3000,2300,2936,78,2,2632
good,0,rent,60,30,married,no_rec,fixed,43,80,0,0,1000,1056,95,2,2633
good,8,rent,48,44,married,no_rec,fixed,62,170,0,0,1000,1387,72,5,2634
good,8,priv,36,31,married,no_rec,fixed,60,110,2000,360,400,450,89,4,2635
good,4,other,60,27,married,no_rec,fixed,35,98,5000,0,1200,1609,75,3,2636
bad,7,parents,24,31,married,no_rec,freelance,35,67,0,0,200,2000,10,4,2637
good,3,owner,12,28,married,no_rec,fixed,35,120,8000,0,1000,2997,33,1,2638
good,8,owner,36,38,married,no_rec,fixed,45,150,23000,0,2800,4400,64,1,2639
good,1,parents,36,25,single,no_rec,fixed,35,62,0,0,750,1366,55,1,2640
good,17,owner,48,51,married,no_rec,freelance,35,100,16000,0,1100,1358,81,3,2641
good,3,owner,60,36,married,no_rec,fixed,45,160,6500,0,1500,2038,74,5,2642
good,13,owner,48,37,married,no_rec,fixed,60,205,5000,0,600,1243,48,12,2643
bad,9,rent,60,37,single,no_rec,fixed,47,115,0,0,1600,1800,89,3,2644
bad,0,other,48,45,married,yes_rec,fixed,45,75,0,0,1000,1135,88,1,2645
bad,0,other,60,51,married,no_rec,freelance,60,198,0,0,1300,1321,98,6,2646
bad,15,owner,24,34,married,no_rec,freelance,35,76,148,1,1300,2099,62,1,2647
good,15,owner,12,39,married,no_rec,freelance,60,110,4000,0,700,1100,64,1,2648
good,1,owner,60,49,married,no_rec,fixed,105,531,47000,0,1400,1601,87,18,2649
good,5,priv,60,24,single,no_rec,fixed,35,145,4000,0,1000,1346,74,7,2650
good,5,rent,48,36,married,yes_rec,freelance,72,120,100000,0,775,950,82,3,2651
good,0,owner,24,33,married,no_rec,partime,35,100,8000,0,500,2700,19,3,2652
good,12,owner,60,39,married,no_rec,fixed,45,167,6000,0,1435,1875,77,5,2653
good,14,owner,12,41,married,no_rec,freelance,60,245,7000,0,500,1253,40,4,2654
good,23,owner,36,59,married,no_rec,fixed,35,100,7000,0,850,1334,64,3,2655
good,8,owner,48,46,married,no_rec,freelance,75,190,7000,0,800,847,94,7,2656
good,3,owner,60,32,married,no_rec,fixed,35,125,9000,2300,1350,1550,87,3,2657
good,15,owner,60,33,married,no_rec,fixed,45,90,3000,0,1200,1323,91,2,2658
good,4,owner,60,34,married,no_rec,fixed,45,205,11000,3700,1300,2060,63,6,2659
bad,3,other,24,28,single,no_rec,fixed,35,51,0,0,800,1750,46,0,2660
good,31,owner,48,56,married,no_rec,fixed,35,144,3000,0,850,928,92,6,2661
bad,5,rent,36,40,married,yes_rec,freelance,35,146,0,0,1800,2800,64,2,2662
bad,11,owner,60,45,married,yes_rec,fixed,105,235,2000,670,1400,2079,67,5,2663
good,8,owner,36,46,married,no_rec,fixed,35,160,6000,600,600,1100,55,7,2664
good,11,rent,60,54,married,no_rec,fixed,54,90,0,0,1000,1303,77,2,2665
good,21,other,60,43,single,no_rec,fixed,35,115,0,0,1000,1338,75,5,2666
good,1,owner,48,53,married,no_rec,freelance,35,213,20000,0,1250,2040,61,7,2667
bad,0,owner,60,43,married,yes_rec,fixed,60,85,4000,0,1500,1813,83,1,2668
good,4,priv,36,51,married,no_rec,others,45,192,4000,108,575,1075,53,9,2669
bad,30,owner,60,61,married,yes_rec,freelance,35,169,60000,0,950,1015,94,8,2670
good,14,owner,60,34,single,no_rec,fixed,35,90,5000,0,1000,1349,74,3,2671
good,3,parents,36,26,married,no_rec,freelance,35,61,18000,0,800,1000,80,1,2672
good,3,parents,18,21,single,yes_rec,fixed,35,75,0,0,500,1364,37,1,2673
good,2,parents,60,41,married,yes_rec,fixed,35,80,0,0,1000,1500,67,3,2674
good,10,owner,60,28,married,no_rec,freelance,45,64,4000,0,1200,1214,99,1,2675
bad,3,rent,36,23,married,no_rec,fixed,53,178,0,0,1600,2000,80,3,2676
bad,0,rent,6,37,separated,yes_rec,freelance,35,239,0,0,760,768,99,2,2677
good,10,owner,60,27,married,no_rec,freelance,35,180,8000,3530,1700,1847,92,4,2678
good,26,owner,60,56,married,no_rec,fixed,35,120,3500,0,1400,1477,95,4,2679
bad,1,owner,60,40,married,no_rec,freelance,35,349,6000,4000,1300,1511,86,13,2680
bad,12,other,60,36,married,yes_rec,fixed,60,99,0,0,750,790,95,3,2681
good,15,rent,48,46,married,no_rec,fixed,57,122,0,0,1350,1500,90,2,2682
good,17,owner,6,42,married,no_rec,fixed,90,111,10000,0,1000,2626,38,0,2683
