status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price,finrat,savings,id
bad,5,rent,60,36,married,yes_rec,fixed,124,268,0,0,2264,2448,83,3,5010
good,1,rent,47,27,married,no_rec,freelance,71,86,0,0,417,1483,29,2,5011
good,15,owner,24,49,married,no_rec,fixed,58,89,141,1,1699,2373,71,0,5012
good,3,owner,61,39,married,no_rec,partime,74,89,2996,0,944,1102,79,1,5013
good,16,owner,50,30,married,no_rec,fixed,58,179,6850,0,1212,1246,88,4,5014
good,16,owner,35,57,married,no_rec,freelance,63,155,9396,0,711,667,104,5,5015
good,20,owner,18,55,married,yes_rec,fixed,78,171,50193,0,818,1010,76,2,5016
good,1,priv,36,34,married,no_rec,fixed,47,96,1829,1498,682,1327,52,2,5017
good,18,other,58,44,married,no_rec,fixed,72,162,0,0,2048,2350,89,3,5018
good,1,parents,61,21,single,no_rec,fixed,37,138,3597,0,1600,2184,78,4,5019
good,10,owner,61,28,single,no_rec,fixed,33,56,848,328,742,811,86,1,5020
good,14,owner,25,30,married,no_rec,fixed,78,314,7845,0,1446,1984,65,4,5021
bad,2,priv,60,33,married,yes_rec,fixed,72,143,4121,0,1299,1543,84,3,5022
good,5,owner,61,37,married,no_rec,fixed,75,109,11463,2066,603,1811,33,1,5023
good,11,owner,61,36,married,no_rec,fixed,59,160,3092,0,1568,1784,89,3,5024
bad,1,rent,58,39,married,no_rec,fixed,54,62,0,0,814,911,92,1,5025
good,0,owner,34,62,married,no_rec,others,43,114,6094,0,777,866,87,3,5026
bad,3,owner,58,21,single,no_rec,freelance,34,99,10432,0,796,963,84,5,5027
good,10,owner,23,45,married,no_rec,fixed,57,137,6016,0,255,1394,17,7,5028
good,24,priv,37,49,married,no_rec,fixed,62,129,4841,0,388,1081,40,6,5029
good,3,parents,60,24,single,no_rec,freelance,35,114,7693,1964,1567,1706,86,2,5030
good,17,owner,24,53,married,no_rec,fixed,76,111,11532,0,371,1573,25,2,5031
good,2,other,34,25,single,no_rec,fixed,36,82,0,0,621,1103,56,3,5032
bad,29,owner,57,55,widow,yes_rec,fixed,34,231,14266,0,1617,1945,92,7,5033
good,6,parents,60,28,separated,no_rec,fixed,37,79,0,0,1500,1853,81,2,5034
good,5,other,34,49,married,no_rec,others,60,42,7779,0,415,431,98,-1,5035
good,21,owner,36,35,married,no_rec,fixed,79,177,11623,0,1562,1666,88,2,5036
bad,1,rent,24,32,separated,no_rec,partime,43,59,152,1,210,297,68,2,5037
bad,1,rent,63,24,married,no_rec,fixed,58,124,0,0,1517,1541,95,3,5038
good,30,owner,50,45,married,no_rec,fixed,61,133,7906,0,1051,1244,87,3,5039
good,18,owner,63,49,widow,no_rec,fixed,37,122,4019,0,985,1067,99,5,5040
good,15,owner,49,31,married,no_rec,fixed,57,138,3461,0,790,1485,55,5,5041
good,0,owner,37,29,married,yes_rec,fixed,44,156,8384,0,616,1251,44,7,5042
good,23,owner,38,48,married,no_rec,freelance,136,127,24499,0,500,794,63,-1,5043
good,8,parents,60,25,single,no_rec,freelance,37,29,0,0,906,986,94,0,5044
good,3,parents,49,23,single,no_rec,fixed,36,49,0,0,1060,1362,81,1,5045
good,5,other,37,55,married,no_rec,fixed,45,285,0,0,830,1187,65,12,5046
bad,3,rent,46,33,single,no_rec,freelance,45,99,0,0,1395,1460,93,2,5047
good,5,owner,18,30,married,no_rec,fixed,78,153,5220,0,787,1690,52,2,5048
good,15,owner,50,42,married,no_rec,freelance,57,99,17855,0,2583,2837,87,1,5049
good,0,owner,34,27,married,no_rec,fixed,47,140,7875,3913,868,1973,47,2,5050
good,6,other,29,21,single,no_rec,fixed,33,76,0,0,1032,1140,102,1,5051
good,17,owner,57,40,married,no_rec,fixed,71,137,3399,0,996,1660,61,4,5052
good,4,owner,59,28,married,no_rec,freelance,61,127,10051,3325,1226,2015,57,2,5053
good,1,rent,48,26,married,no_rec,freelance,78,162,0,0,1709,2056,87,2,5054
good,28,owner,62,48,widow,no_rec,fixed,34,114,4112,0,1136,1142,90,5,5055
bad,1,rent,60,30,married,no_rec,fixed,84,82,0,0,1349,1747,79,0,5056
good,0,owner,38,33,married,no_rec,freelance,78,181,4061,0,1249,2031,58,3,5057
good,18,parents,58,32,married,no_rec,fixed,79,210,6148,0,1345,1601,74,6,5058
bad,29,owner,36,51,married,yes_rec,freelance,59,104,10090,0,1598,1748,90,1,5059
good,23,parents,36,40,married,no_rec,fixed,73,120,0,0,1035,1611,58,2,5060
good,5,parents,35,28,single,no_rec,freelance,34,43,0,0,860,958,89,0,5061
good,1,owner,59,33,married,no_rec,fixed,71,148,3014,0,1309,1349,91,4,5062
bad,8,other,35,28,married,yes_rec,fixed,58,162,0,0,811,989,78,5,5063
good,0,owner,24,40,married,no_rec,fixed,75,90,2934,0,486,1246,39,1,5064
good,3,rent,50,38,married,no_rec,fixed,86,108,5138,0,1782,1776,94,1,5065
bad,13,priv,25,29,married,no_rec,fixed,44,105,150,1,730,1199,57,2,5066
good,1,rent,49,26,single,no_rec,partime,45,99,3808,0,1535,1984,75,2,5067
good,3,owner,57,60,married,yes_rec,fixed,47,149,10095,0,975,1013,101,6,5068
good,4,owner,63,33,single,no_rec,others,45,72,2606,0,1144,1506,76,2,5069
bad,0,other,36,26,single,yes_rec,partime,33,42,0,0,572,617,88,1,5070
bad,0,other,63,33,married,yes_rec,partime,75,275,0,0,1929,3600,61,6,5071
good,3,owner,58,36,married,no_rec,fixed,62,105,5241,0,1039,1270,75,3,5072
bad,5,priv,37,48,married,no_rec,fixed,63,171,8204,0,781,862,90,5,5073
good,2,rent,63,46,married,no_rec,freelance,88,132,0,0,863,1053,84,3,5074
good,23,rent,58,38,married,no_rec,freelance,86,159,6721,0,1596,1741,96,3,5075
good,0,rent,38,27,married,no_rec,fixed,95,196,0,0,584,636,88,6,5076
good,21,rent,58,42,married,no_rec,fixed,91,157,3149,0,1569,1575,101,3,5077
good,19,owner,60,34,married,no_rec,fixed,71,58,1432,674,799,1207,66,-2,5078
good,34,other,57,54,married,no_rec,fixed,75,155,0,0,991,1152,84,5,5079
bad,26,owner,18,45,married,yes_rec,freelance,78,95,155,1,4982,6773,76,0,5080
good,6,rent,57,28,single,no_rec,fixed,45,93,2569,0,1242,1497,86,2,5081
good,24,owner,50,53,married,no_rec,fixed,45,193,3045,0,787,1332,62,9,5082
good,5,owner,47,35,married,no_rec,fixed,71,153,4137,1131,1303,1588,82,3,5083
bad,12,priv,35,45,married,no_rec,fixed,86,85,1949,102,253,429,54,0,5084
bad,2,parents,29,24,married,no_rec,freelance,33,29,0,0,259,523,47,0,5085
good,10,other,60,32,married,no_rec,fixed,44,124,0,0,1152,1709,75,4,5086
good,16,owner,63,51,single,no_rec,fixed,36,155,3140,0,1267,1722,78,6,5087
bad,2,owner,57,23,married,yes_rec,fixed,60,105,6482,1998,1390,1385,100,1,5088
bad,1,parents,58,28,single,no_rec,partime,35,83,8229,0,1151,1310,83,3,5089
good,19,owner,13,41,married,no_rec,freelance,94,123,2881,0,494,1932,25,1,5090
bad,1,rent,59,23,married,no_rec,fixed,60,125,0,0,1354,1397,93,3,5091
good,7,owner,36,50,married,no_rec,fixed,73,97,12016,0,1041,1313,81,1,5092
good,15,owner,19,41,married,no_rec,freelance,76,286,14359,0,706,2187,29,5,5093
good,0,other,18,22,single,no_rec,partime,37,152,0,0,179,451,36,13,5094
good,6,owner,37,22,married,no_rec,fixed,45,119,3083,48,596,944,63,4,5095
good,15,owner,12,45,married,no_rec,freelance,43,278,6975,0,383,1169,36,7,5096
good,3,parents,59,28,single,no_rec,fixed,37,82,0,0,720,818,89,4,5097
bad,1,rent,50,23,single,no_rec,freelance,37,170,0,0,1237,1367,89,6,5098
bad,10,priv,62,45,married,no_rec,freelance,60,73,15434,2808,1195,1356,85,-1,5099
good,11,owner,61,27,married,no_rec,fixed,45,116,5050,0,1344,1490,89,3,5100
good,34,owner,46,52,single,no_rec,freelance,35,101,12123,0,826,1179,67,4,5101
good,10,owner,60,42,married,no_rec,fixed,109,119,6727,0,1498,1775,81,1,5102
bad,0,rent,47,30,single,no_rec,fixed,39,60,0,0,790,1575,52,1,5103
bad,3,owner,63,38,married,no_rec,fixed,91,144,5179,0,872,950,88,4,5104
good,27,owner,23,52,married,no_rec,fixed,75,113,3449,0,492,810,61,2,5105
good,1,owner,50,36,married,no_rec,fixed,59,74,5692,0,1137,1707,63,1,5106
good,2,rent,11,65,married,no_rec,others,52,58,20803,0,482,1568,33,0,5107
good,1,owner,11,22,single,no_rec,fixed,45,82,3468,0,208,1137,16,2,5108
good,3,owner,47,24,single,no_rec,fixed,34,126,3973,0,988,1253,77,4,5109
good,31,owner,23,52,married,yes_rec,freelance,45,138,19859,0,983,1628,65,2,5110
good,6,owner,34,39,married,no_rec,fixed,60,219,14853,4685,1751,2321,70,3,5111
good,6,rent,61,47,married,no_rec,fixed,80,215,0,0,1184,1503,81,7,5112
bad,11,parents,46,52,married,no_rec,fixed,107,59,0,0,1544,1617,91,-1,5113
good,7,rent,35,42,married,no_rec,fixed,82,100,6003,0,409,414,95,1,5114
good,14,rent,6,39,married,no_rec,freelance,90,172,19636,971,484,1907,28,1,5115
good,6,owner,38,39,married,no_rec,freelance,89,134,7034,306,773,963,85,2,5116
bad,1,parents,47,25,single,no_rec,freelance,33,196,0,0,1776,1791,97,4,5117
bad,6,rent,59,42,divorced,yes_rec,fixed,54,95,7049,5071,1983,2204,88,0,5118
bad,4,other,12,32,single,no_rec,freelance,33,69,0,0,356,951,33,1,5119
good,0,owner,35,39,married,no_rec,fixed,76,125,7949,0,2017,2311,92,1,5120
good,1,parents,35,22,single,no_rec,partime,35,53,0,0,512,570,95,2,5121
good,32,rent,6,50,married,yes_rec,freelance,83,200,1953,0,784,1875,46,1,5122
good,23,owner,60,43,married,yes_rec,fixed,57,251,10268,0,1412,2068,70,8,5123
good,10,owner,35,32,married,no_rec,fixed,59,118,8237,2027,789,2098,38,2,5124
good,18,owner,37,32,married,no_rec,freelance,77,69,9390,3002,843,1384,66,-2,5125
good,6,rent,12,35,married,no_rec,fixed,83,258,0,0,484,1517,34,4,5126
good,10,owner,11,50,married,no_rec,fixed,76,167,4173,0,305,841,35,4,5127
bad,3,rent,57,32,married,yes_rec,partime,61,130,0,0,1468,1536,100,3,5128
bad,0,owner,25,57,married,yes_rec,freelance,44,176,58768,0,1396,1710,87,2,5129
bad,6,parents,38,29,married,no_rec,fixed,72,85,6755,0,687,745,91,0,5130
bad,0,rent,48,44,married,no_rec,freelance,92,117,0,0,630,732,83,3,5131
good,21,owner,24,55,married,no_rec,freelance,77,191,12127,0,738,1724,43,4,5132
good,7,owner,35,34,married,no_rec,fixed,58,187,5074,0,629,878,74,8,5133
bad,0,other,57,40,married,no_rec,freelance,71,163,0,0,1180,1345,89,4,5134
good,3,owner,50,35,widow,no_rec,others,45,111,9855,0,1730,2400,70,2,5135
good,1,rent,34,43,married,no_rec,fixed,90,173,0,0,534,597,91,5,5136
good,0,owner,11,22,single,no_rec,fixed,34,145,1525,0,366,343,98,4,5137
bad,14,owner,50,47,married,no_rec,freelance,151,154,8051,0,1270,1748,70,0,5138
good,2,rent,57,36,married,no_rec,fixed,95,163,0,0,1120,1393,82,4,5139
good,0,parents,37,23,single,no_rec,freelance,46,343,253471,0,674,1183,57,16,5140
good,7,other,37,32,married,yes_rec,fixed,77,286,28506,0,791,1205,69,10,5141
bad,0,owner,25,57,married,yes_rec,fixed,46,156,4150,0,584,1664,39,4,5142
good,10,owner,25,48,married,no_rec,freelance,133,151,4374,0,362,1119,33,1,5143
bad,2,parents,62,55,single,no_rec,freelance,34,120,0,0,588,820,71,8,5144
good,20,parents,63,46,single,no_rec,fixed,37,106,8334,0,577,1103,52,8,5145
bad,4,parents,35,24,single,no_rec,freelance,37,220,0,0,1540,4466,32,5,5146
good,8,owner,48,56,married,no_rec,fixed,45,154,7932,673,713,779,89,6,5147
bad,0,parents,60,23,single,no_rec,others,34,48,0,0,1386,1385,96,0,5148
good,18,owner,50,49,married,no_rec,freelance,44,322,12003,198,1942,2361,88,6,5149
good,7,owner,62,52,widow,no_rec,fixed,36,106,4695,0,1338,1514,98,3,5150
good,0,owner,50,42,married,no_rec,partime,73,115,4159,0,893,1232,71,2,5151
good,5,owner,57,39,married,no_rec,others,72,138,2982,676,1337,1470,82,3,5152
good,1,other,63,26,single,no_rec,fixed,37,130,3971,1207,1542,1554,91,3,5153
good,2,owner,46,25,single,no_rec,fixed,37,154,6022,0,986,1366,73,6,5154
bad,1,owner,38,33,married,no_rec,freelance,72,41,3059,288,762,967,84,-2,5155
good,1,priv,38,27,married,no_rec,fixed,59,113,4689,0,359,445,81,5,5156
bad,0,rent,48,21,single,no_rec,partime,52,147,0,0,1523,1613,98,3,5157
good,1,owner,49,27,married,no_rec,fixed,47,90,5144,0,351,1699,22,6,5158
good,2,rent,37,32,married,no_rec,fixed,65,213,0,0,735,914,83,8,5159
good,5,rent,57,41,married,no_rec,fixed,96,184,0,0,1066,1335,82,5,5160
good,3,owner,35,25,married,no_rec,fixed,44,137,25353,0,1000,1354,81,3,5161
good,4,rent,50,35,married,no_rec,fixed,78,186,0,0,743,1466,50,7,5162
good,2,owner,36,48,married,no_rec,fixed,58,72,5082,0,1220,1363,89,0,5163
bad,0,other,34,50,married,yes_rec,freelance,61,98,0,0,961,1764,59,1,5164
good,14,owner,35,50,married,yes_rec,freelance,47,161,14398,0,2001,3304,59,2,5165
good,0,parents,13,28,single,no_rec,freelance,44,899,33796,0,1042,2002,49,10,5166
good,3,rent,59,40,married,no_rec,fixed,106,145,25269,0,1027,1391,71,3,5167
bad,5,rent,60,49,single,yes_rec,fixed,44,108,8267,0,2530,2628,95,1,5168
good,15,rent,35,31,married,no_rec,fixed,86,120,0,0,527,781,77,2,5169
good,5,owner,48,41,married,no_rec,freelance,78,60,10732,796,1179,1458,79,-1,5170
good,1,owner,36,28,married,no_rec,freelance,76,150,5751,0,734,858,86,4,5171
good,13,rent,46,27,married,no_rec,fixed,62,145,0,0,1450,1439,99,3,5172
good,2,parents,34,25,single,no_rec,fixed,35,69,2999,0,574,1592,35,2,5173
bad,15,owner,62,55,married,yes_rec,fixed,63,128,3841,0,1315,1506,94,3,5174
bad,0,owner,60,38,married,no_rec,partime,86,110,3938,204,387,826,54,3,5175
good,0,parents,34,26,married,no_rec,freelance,60,78,0,0,593,930,70,1,5176
good,3,owner,6,27,married,no_rec,fixed,63,155,3838,1468,394,1260,30,1,5177
good,0,owner,23,66,widow,no_rec,others,33,87,38522,0,1167,2192,54,1,5178
good,0,owner,49,48,single,no_rec,fixed,59,334,20051,0,1595,1926,83,8,5179
bad,4,priv,60,23,married,yes_rec,fixed,77,97,7899,993,831,944,86,1,5180
bad,1,rent,61,20,single,no_rec,partime,43,59,0,0,812,896,87,1,5181
bad,1,parents,36,26,single,no_rec,partime,37,54,0,0,597,1359,44,1,5182
good,13,parents,36,32,single,no_rec,fixed,35,60,0,0,599,1222,52,1,5183
good,2,owner,62,45,married,no_rec,fixed,78,173,3021,0,860,1537,61,6,5184
good,1,parents,29,22,single,no_rec,fixed,36,107,0,0,750,1055,70,3,5185
good,16,owner,60,33,married,no_rec,fixed,57,89,3859,1075,827,1239,63,2,5186
good,3,priv,36,19,married,no_rec,fixed,44,51,1535,100,995,1411,74,0,5187
good,1,owner,58,29,married,yes_rec,fixed,62,111,3815,2031,721,838,91,2,5188
good,7,owner,13,22,married,no_rec,fixed,45,60,3380,0,479,1563,33,0,5189
good,12,rent,19,27,married,no_rec,fixed,69,67,0,0,103,679,14,0,5190
bad,15,owner,60,39,married,yes_rec,fixed,71,60,2539,0,1567,1601,96,-1,5191
bad,10,owner,23,53,married,yes_rec,fixed,59,60,2955,0,1788,2046,85,0,5192
good,14,owner,36,39,married,yes_rec,freelance,44,109,7121,0,449,577,78,5,5193
good,8,owner,38,53,married,no_rec,fixed,60,63,5241,0,598,741,85,0,5194
good,4,owner,62,31,married,no_rec,fixed,59,172,3071,0,1305,1382,97,5,5195
good,14,owner,60,51,married,no_rec,fixed,46,91,2933,0,789,1237,60,3,5196
good,4,parents,59,31,single,no_rec,fixed,33,143,0,0,704,2164,35,10,5197
good,0,owner,60,23,single,no_rec,partime,44,150,4164,0,1523,1612,99,4,5198
good,6,owner,59,51,married,no_rec,fixed,58,252,5703,0,1675,1823,89,7,5199
good,0,priv,34,57,married,no_rec,fixed,63,143,2925,0,991,2098,47,3,5200
good,10,owner,38,58,divorced,no_rec,fixed,33,173,1932,0,490,1186,43,11,5201
good,3,owner,57,35,married,no_rec,fixed,60,135,3467,2581,829,909,86,3,5202
good,2,owner,60,39,married,no_rec,fixed,59,84,3329,500,1099,1303,87,1,5203
good,16,owner,36,43,married,no_rec,fixed,91,338,10907,0,605,2496,24,15,5204
good,7,owner,61,42,married,no_rec,freelance,93,193,10395,0,1400,1552,86,4,5205
good,2,rent,57,30,married,yes_rec,fixed,49,68,0,0,931,1212,78,1,5206
good,14,owner,36,50,married,no_rec,fixed,46,81,2498,0,622,1128,54,2,5207
bad,2,rent,61,40,married,yes_rec,fixed,90,139,0,0,1513,1914,78,2,5208
bad,14,rent,58,38,married,no_rec,fixed,87,144,0,0,1481,1445,97,2,5209
good,8,rent,36,29,married,no_rec,fixed,75,109,8287,0,1046,1183,81,1,5210
bad,0,rent,59,34,married,no_rec,freelance,81,96,0,0,1190,1839,63,1,5211
good,4,rent,61,33,married,no_rec,partime,86,88,0,0,773,1333,65,0,5212
good,17,owner,49,36,married,no_rec,fixed,60,167,3468,0,1228,1629,77,4,5213
bad,0,parents,60,25,single,yes_rec,fixed,37,90,7909,0,1226,1717,74,3,5214
good,6,other,11,62,married,no_rec,freelance,93,674,27686,0,1348,1536,81,5,5215
bad,4,priv,50,30,married,no_rec,fixed,100,76,2418,715,1207,1389,88,-2,5216
good,13,other,34,42,single,no_rec,fixed,37,105,0,0,475,1572,30,5,5217
good,5,owner,63,33,separated,yes_rec,fixed,35,65,5221,0,386,838,50,4,5218
good,41,owner,23,58,married,no_rec,freelance,44,78,7302,0,318,1302,23,3,5219
bad,8,rent,23,29,married,yes_rec,freelance,60,37,0,0,469,577,76,-1,5220
good,0,owner,36,21,single,no_rec,fixed,45,212,4050,0,1540,1677,90,4,5221
bad,19,owner,47,48,married,yes_rec,fixed,44,219,4928,973,1096,1320,78,7,5222
good,2,rent,63,27,married,no_rec,partime,86,97,6247,0,1051,1120,89,1,5223
good,2,owner,48,31,married,no_rec,fixed,73,178,3902,0,1510,2142,69,3,5224
bad,3,priv,32,21,single,no_rec,freelance,60,138,4964,0,1251,1359,82,2,5225
bad,1,parents,58,25,single,no_rec,fixed,34,70,0,0,1714,1831,99,1,5226
good,13,owner,57,47,married,no_rec,freelance,60,105,35139,0,1253,1728,75,2,5227
bad,21,priv,62,34,married,no_rec,fixed,44,178,3580,0,2028,2328,92,4,5228
good,42,owner,25,65,married,no_rec,fixed,44,261,55274,0,1027,1743,55,5,5229
good,4,priv,59,26,married,no_rec,fixed,47,50,2511,305,748,890,88,0,5230
good,2,parents,36,22,single,no_rec,fixed,33,55,0,0,761,1817,46,1,5231
good,6,owner,63,38,married,no_rec,fixed,88,147,3132,0,1868,2210,80,2,5232
good,1,owner,13,26,married,no_rec,fixed,46,74,6214,5831,612,1707,38,-1,5233
good,19,owner,35,47,married,no_rec,fixed,74,316,7733,0,1029,1878,56,8,5234
good,3,rent,48,34,married,no_rec,freelance,91,285,0,0,880,1079,90,11,5235
good,0,owner,19,20,single,no_rec,partime,34,172,3818,0,703,979,77,4,5236
bad,2,parents,50,20,single,no_rec,fixed,33,131,0,0,941,990,90,5,5237
bad,4,other,47,43,married,yes_rec,freelance,44,145,0,0,1046,1277,79,5,5238
good,4,owner,36,26,married,no_rec,fixed,62,89,12274,0,992,1963,50,1,5239
good,1,rent,62,24,married,no_rec,fixed,55,94,0,0,977,1248,79,2,5240
good,7,owner,60,38,married,no_rec,fixed,94,139,6296,0,1365,1524,87,2,5241
good,18,owner,58,36,married,no_rec,fixed,74,131,6140,0,955,2090,51,4,5242
good,14,owner,34,48,married,no_rec,fixed,73,232,12648,1333,1419,1512,91,4,5243
good,9,owner,35,41,married,no_rec,freelance,93,146,23899,0,2485,2806,95,1,5244
good,14,parents,18,30,married,no_rec,fixed,47,268,8287,1462,487,2041,25,7,5245
good,1,parents,38,24,single,no_rec,fixed,33,61,0,0,955,1553,61,1,5246
bad,7,rent,60,25,married,no_rec,fixed,50,65,0,0,1148,1333,88,1,5247
good,12,rent,36,52,married,no_rec,fixed,72,134,0,0,575,673,87,4,5248
bad,12,rent,49,47,married,no_rec,freelance,79,285,0,0,1983,2271,87,5,5249
bad,15,owner,61,56,married,no_rec,freelance,45,68,3634,0,1723,2075,89,1,5250
good,2,parents,46,34,married,no_rec,fixed,60,165,2036,0,1383,1678,84,4,5251
bad,2,rent,36,36,single,no_rec,fixed,45,120,0,0,903,1154,75,3,5252
good,13,parents,50,33,married,no_rec,fixed,78,83,0,0,981,1570,62,0,5253
good,3,owner,57,39,married,no_rec,freelance,59,98,17643,0,1527,2313,64,2,5254
bad,15,owner,58,44,married,no_rec,fixed,75,234,9616,6774,1043,1043,93,6,5255
good,8,priv,60,47,married,no_rec,freelance,72,187,2528,0,1672,1657,98,4,5256
good,15,owner,36,35,married,no_rec,fixed,58,95,7323,0,822,1132,71,1,5257
good,7,parents,31,29,single,no_rec,fixed,36,239,3413,0,506,1667,32,13,5258
good,0,owner,58,29,married,no_rec,partime,71,68,4624,0,1110,1679,67,0,5259
good,13,owner,59,29,married,no_rec,fixed,46,125,6528,3138,730,901,81,4,5260
good,6,owner,35,29,married,no_rec,fixed,47,87,5182,0,797,1006,80,2,5261
good,5,owner,46,57,married,no_rec,freelance,86,43,28614,0,839,1336,62,-3,5262
good,30,owner,58,51,married,no_rec,fixed,62,205,2247,0,1235,1293,93,7,5263
good,2,rent,37,25,married,no_rec,fixed,69,116,0,0,735,1354,49,2,5264
good,31,rent,38,55,married,no_rec,fixed,64,187,0,0,1119,1415,77,4,5265
good,12,owner,59,35,married,no_rec,fixed,77,172,9607,3890,990,1631,63,3,5266
bad,2,owner,63,28,single,no_rec,fixed,57,46,3071,0,711,1081,62,-1,5267
bad,3,owner,57,33,married,no_rec,fixed,92,262,14247,10073,1707,2159,77,2,5268
good,9,parents,58,30,married,no_rec,freelance,75,168,1986,0,1141,1575,80,4,5269
good,4,owner,62,23,single,no_rec,others,34,135,4172,0,779,1035,75,8,5270
good,26,owner,35,58,married,no_rec,freelance,62,104,48580,0,1399,1761,81,1,5271
bad,1,rent,61,53,married,no_rec,partime,88,127,0,0,782,820,93,4,5272
good,10,rent,49,31,married,no_rec,fixed,64,66,6241,0,992,1554,67,0,5273
bad,0,owner,38,36,married,yes_rec,fixed,71,115,3842,0,864,939,92,2,5274
good,4,owner,36,44,married,yes_rec,fixed,60,97,2456,0,442,562,77,3,5275
bad,1,parents,57,21,single,no_rec,fixed,35,45,0,0,1350,1518,93,0,5276
good,1,owner,58,25,married,no_rec,fixed,46,172,15366,0,554,2127,27,14,5277
good,9,parents,58,33,married,no_rec,fixed,62,122,0,0,1038,1701,59,3,5278
good,12,owner,35,55,married,no_rec,fixed,74,204,5485,1985,272,297,96,13,5279
bad,2,priv,38,34,married,yes_rec,fixed,104,130,1249,0,387,431,89,3,5280
good,13,owner,50,30,divorced,no_rec,fixed,37,123,4045,0,692,892,73,6,5281
good,1,parents,63,43,married,yes_rec,fixed,73,241,0,0,1409,1924,75,7,5282
good,2,rent,35,29,married,no_rec,fixed,91,134,0,0,502,579,81,3,5283
bad,0,rent,31,28,married,no_rec,freelance,79,243,0,0,602,842,76,9,5284
good,2,rent,49,37,separated,no_rec,fixed,50,143,0,0,700,1795,37,7,5285
good,1,rent,46,45,married,no_rec,fixed,95,196,0,0,1411,1577,88,4,5286
good,3,owner,59,57,married,no_rec,fixed,73,158,5040,0,1094,2007,52,4,5287
good,1,priv,60,23,married,no_rec,fixed,47,114,13816,0,1404,1690,88,3,5288
good,25,owner,25,55,married,no_rec,freelance,72,208,14597,0,1572,2096,75,2,5289
good,8,rent,62,32,married,no_rec,partime,85,61,0,0,608,1366,41,-2,5290
good,29,owner,35,58,married,no_rec,fixed,61,144,2064,0,396,469,87,8,5291
good,15,owner,58,31,married,no_rec,fixed,92,151,2869,193,931,939,105,3,5292
good,17,owner,18,48,married,no_rec,fixed,63,75,3011,0,280,416,62,1,5293
good,4,rent,11,22,single,no_rec,fixed,51,74,0,0,410,677,60,1,5294
good,13,owner,38,62,married,no_rec,freelance,61,114,2604,0,609,991,58,4,5295
good,12,rent,60,55,separated,no_rec,fixed,55,219,4427,0,967,2222,42,10,5296
good,4,rent,58,20,single,no_rec,fixed,48,118,8093,0,2113,2035,105,2,5297
good,1,rent,62,25,married,no_rec,fixed,73,162,0,0,1569,1672,87,4,5298
