"","X1","title","movie_id","rating","genres","popularity","runtime","movie_year","production_companies","production_countries","keywords","cast","director"
"286",286,"The Ice Storm",3355,3.6031746031746,"[{""id"": 18, ""name"": ""Drama""}]",14.916264,112,1997,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Good Machine"", ""id"": 10565}, {""name"": ""Canal+ Droits Audiovisuels"", ""id"": 53473}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 4543, ""name"": ""thanksgiving""}, {""id"": 10041, ""name"": ""dysfunctional family""}, {""id"": 10183, ""name"": ""independent film""}]","JoanAllen KevinKline","AngLee"
"287",287,"Ed Wood",311,3.6,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",24.548633,127,1994,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 30, ""name"": ""individual""}, {""id"": 444, ""name"": ""taxi""}, {""id"": 571, ""name"": ""transsexuality""}, {""id"": 663, ""name"": ""fortune teller""}, {""id"": 774, ""name"": ""film business""}, {""id"": 886, ""name"": ""film making""}, {""id"": 887, ""name"": ""film producer""}, {""id"": 1950, ""name"": ""vororte""}, {""id"": 2559, ""name"": ""film maker""}, {""id"": 2792, ""name"": ""boxer""}, {""id"": 2793, ""name"": ""film director""}, {""id"": 2794, ""name"": ""oddball""}, {""id"": 6562, ""name"": ""celebrity""}, {""id"": 10338, ""name"": ""morphine""}, {""id"": 10732, ""name"": ""movie studio""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 18179, ""name"": ""drug addict""}, {""id"": 155167, ""name"": ""cult director""}, {""id"": 162687, ""name"": ""theremin""}, {""id"": 173594, ""name"": ""handgun""}, {""id"": 180193, ""name"": ""trick or treating""}, {""id"": 207716, ""name"": ""actor""}, {""id"": 232471, ""name"": ""transvestite""}]","JohnnyDepp MartinLandau","TimBurton"
"288",288,"Red Sonja",3090,3.125,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",12.752463,89,1985,"[{""name"": ""Famous Films (II)"", ""id"": 3418}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 1299, ""name"": ""monster""}, {""id"": 1400, ""name"": ""swordplay""}, {""id"": 2011, ""name"": ""queen""}, {""id"": 6556, ""name"": ""talisman""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 234213, ""name"": ""sword and sorcery""}]","ArnoldSchwarzenegger BrigitteNielsen DonnaOsterbuhr ErnieReyesJr. JanetAgren PatRoach PaulL.Smith RonaldLacey SandahlBergman TerryRichards","RichardFleischer"
"289",289,"Hitman",3943,3,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",42.669304,89,1998,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Anka Film"", ""id"": 867}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Daybreak Productions"", ""id"": 11746}, {""name"": ""Prime Universe Productions"", ""id"": 11747}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 782, ""name"": ""assassin""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 2051, ""name"": ""intelligence""}, {""id"": 2111, ""name"": ""soviet union""}, {""id"": 2139, ""name"": ""russia""}, {""id"": 2698, ""name"": ""celibacy""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 2908, ""name"": ""secret society""}, {""id"": 3720, ""name"": ""power""}, {""id"": 3997, ""name"": ""power takeover""}, {""id"": 5440, ""name"": ""adversary""}, {""id"": 6086, ""name"": ""government""}, {""id"": 13129, ""name"": ""execution""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15127, ""name"": ""killer""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 215141, ""name"": ""secret formula""}]","DougrayScott OlgaKurylenko TimothyOlyphant","XavierGens"
"290",290,"City of Ghosts",4197,2.5,"[{""id"": 53, ""name"": ""Thriller""}]",2.64486,116,2003,"[]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[]","JamesCaan MattDillon NataschaMcElhone","MattDillon"
"291",291,"The Others",3905,3.68292682926829,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",25.881355,101,2001,"[{""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Canal Plus"", ""id"": 104}, {""name"": ""Sogecine"", ""id"": 692}, {""name"": ""Las Producciones del Escorpion"", ""id"": 778}, {""name"": ""Lucky Red"", ""id"": 779}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Miramax"", ""id"": 53009}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]","[{""id"": 2341, ""name"": ""nanny""}, {""id"": 3358, ""name"": ""haunted house""}, {""id"": 5911, ""name"": ""channel islands""}, {""id"": 33465, ""name"": ""parallel world""}, {""id"": 166591, ""name"": ""photosensitivity""}, {""id"": 210530, ""name"": ""spiritism""}]","ChristopherEccleston NicoleKidman","AlejandroAmen\u00e1bar"
"292",292,"Sideways",3282,3.40821917808219,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",23.425431,126,2004,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Michael London Productions"", ""id"": 1187}, {""name"": ""Sideways Productions Inc."", ""id"": 12157}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 387, ""name"": ""california""}, {""id"": 2702, ""name"": ""golf""}, {""id"": 3089, ""name"": ""oscar award""}, {""id"": 6563, ""name"": ""wine""}, {""id"": 8070, ""name"": ""stag night""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 13028, ""name"": ""writer""}]","PaulGiamatti SandraOh ThomasHadenChurch VirginiaMadsen","AlexanderPayne"
"293",293,"The Adventures of Elmo in Grouchland",2791,4,"[{""id"": 10751, ""name"": ""Family""}]",3.09159,73,1999,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Children's Television Workshop"", ""id"": 5061}, {""name"": ""Jim Henson Pictures"", ""id"": 6255}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[]",NA,"GaryHalvorson"
"294",294,"Superman IV: The Quest for Peace",3862,3,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",17.062117,90,1987,"[{""name"": ""Cannon Films"", ""id"": 4110}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""London-Cannon Films"", ""id"": 6231}, {""name"": ""Golan-Globus Productions"", ""id"": 13549}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 83, ""name"": ""saving the world""}, {""id"": 849, ""name"": ""dc comics""}, {""id"": 1262, ""name"": ""mountains""}, {""id"": 3312, ""name"": ""nuclear missile""}, {""id"": 4595, ""name"": ""u.s. army""}, {""id"": 9181, ""name"": ""alter ego""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 10124, ""name"": ""laboratory""}, {""id"": 11428, ""name"": ""convertible""}, {""id"": 34125, ""name"": ""catholic school""}, {""id"": 156080, ""name"": ""newspaper editor""}, {""id"": 160381, ""name"": ""nuclear weapons""}, {""id"": 163396, ""name"": ""disarmament""}, {""id"": 163398, ""name"": ""volcanic eruption""}, {""id"": 163403, ""name"": ""great wall of china""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 179102, ""name"": ""superhuman strength""}]","ChristopherReeve GeneHackman MargotKidder","SidneyJ.Furie"
"295",295,"Shanghai Surprise",3667,2.25,"[{""id"": 12, ""name"": ""Adventure""}]",0.138564,97,1986,"[{""name"": ""HandMade Films"", ""id"": 20076}, {""name"": ""Vista Organisation, The"", ""id"": 94714}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]","[]",NA,NA
"296",296,"Sense and Sensibility",908,4.35294117647059,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",20.898711,136,1981,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Mirage Enterprises"", ""id"": 932}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 420, ""name"": ""bowling""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 964, ""name"": ""servant""}, {""id"": 2755, ""name"": ""country life""}, {""id"": 7564, ""name"": ""jane austen""}, {""id"": 10911, ""name"": ""inheritance""}, {""id"": 11109, ""name"": ""military officer""}, {""id"": 15060, ""name"": ""period drama""}, {""id"": 156507, ""name"": ""rainstorm""}, {""id"": 156510, ""name"": ""horse and carriage""}, {""id"": 156512, ""name"": ""decorum""}]","EmmaThompson KateWinslet","AngLee"
"297",297,"House of Sand and Fog",357,3.43612334801762,"[{""id"": 18, ""name"": ""Drama""}]",12.102725,126,2003,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Cobalt Media Group"", ""id"": 18619}, {""name"": ""Bisgrove Entertainment"", ""id"": 59951}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 582, ""name"": ""san francisco""}, {""id"": 2356, ""name"": ""immigrant""}, {""id"": 6095, ""name"": ""house""}, {""id"": 68642, ""name"": ""intimidation""}, {""id"": 178656, ""name"": ""iranian""}]","BenKingsley JenniferConnelly RonEldard","VadimPerelman"
"298",298,"Double Impact",3192,2.625,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",10.484642,110,1991,"[{""name"": ""Stone Group Pictures"", ""id"": 3470}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 2143, ""name"": ""loss of parents""}, {""id"": 3436, ""name"": ""karate""}, {""id"": 6211, ""name"": ""fighter""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 12354, ""name"": ""hong kong""}, {""id"": 15016, ""name"": ""twins""}, {""id"": 160488, ""name"": ""hoodlum""}]",NA,NA
"299",299,"The Women",1547,3.90909090909091,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8.8321,114,1939,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 9749, ""name"": ""beauty salon""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 187056, ""name"": ""woman director""}]","AnnetteBening EvaMendes MegRyan","DianeEnglish"
"300",300,"Boys and Girls",3743,3.44444444444444,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9.119797,94,2000,"[{""name"": ""Punch 21 Productions"", ""id"": 13158}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 815, ""name"": ""soulmates""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 3200, ""name"": ""platonic love""}, {""id"": 4663, ""name"": ""lovers""}, {""id"": 5490, ""name"": ""girlfriend""}, {""id"": 5785, ""name"": ""model student""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6170, ""name"": ""motherly love""}, {""id"": 6707, ""name"": ""student movie""}, {""id"": 12105, ""name"": ""student""}, {""id"": 13160, ""name"": ""university""}, {""id"": 14534, ""name"": ""relationship""}]","ClaireForlani FreddiePrinzeJr.","RobertIscove"
"301",301,"The Cookout",225,2.35294117647059,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0.830596,97,2004,"[{""name"": ""Cookout Productions"", ""id"": 3494}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 10267, ""name"": ""comedy""}]","JaRule JeniferLewis QuranPender","LanceRivera"
"302",302,"Ararat",1292,3.8,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}]",1.326264,115,2002,"[{""name"": ""Alliance Atlantis Communications"", ""id"": 803}, {""name"": ""Serendipity Point Films"", ""id"": 805}, {""name"": ""Ego Film Arts"", ""id"": 12800}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]","[{""id"": 434, ""name"": ""destruction of a civilization""}, {""id"": 5733, ""name"": ""turkey""}]","BrentCarver CharlesAznavour","AtomEgoyan"
"303",303,"Beverly Hills Cop",1744,3.76635514018692,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",29.843818,105,1984,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Eddie Murphy Productions"", ""id"": 30}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 387, ""name"": ""california""}, {""id"": 797, ""name"": ""showdown""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6110, ""name"": ""weapon""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6212, ""name"": ""smuggling""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 12545, ""name"": ""mansion""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15478, ""name"": ""art gallery""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 157892, ""name"": ""warehouse""}, {""id"": 163047, ""name"": ""beverly hills""}, {""id"": 167541, ""name"": ""buddy comedy""}, {""id"": 172466, ""name"": ""country club""}, {""id"": 178539, ""name"": ""maverick cop""}, {""id"": 178929, ""name"": ""detroit michigan""}, {""id"": 188294, ""name"": ""damsel in distress""}, {""id"": 188933, ""name"": ""bar fight""}]","EddieMurphy","MartinBrest"
"304",304,"American Beauty",571,3.91235059760956,"[{""id"": 18, ""name"": ""Drama""}]",80.878605,122,1999,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Jinks/Cohen Company"", ""id"": 2721}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 255, ""name"": ""male nudity""}, {""id"": 293, ""name"": ""female nudity""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 1599, ""name"": ""midlife crisis""}, {""id"": 1862, ""name"": ""coming out""}, {""id"": 2201, ""name"": ""first time""}, {""id"": 2249, ""name"": ""camcorder""}, {""id"": 2389, ""name"": ""virgin""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 2559, ""name"": ""film maker""}, {""id"": 2918, ""name"": ""estate agent""}, {""id"": 8201, ""name"": ""satire""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 10532, ""name"": ""suburbia""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 33611, ""name"": ""exercise""}, {""id"": 166123, ""name"": ""parent child relationship""}, {""id"": 224279, ""name"": ""bittersweet""}, {""id"": 229299, ""name"": ""affair""}]","AnnetteBening KevinSpacey",NA
"305",305,"National Lampoon's Vacation",1202,3.73127753303965,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}]",22.838834,98,1983,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 279, ""name"": ""usa""}, {""id"": 5493, ""name"": ""relatives""}, {""id"": 14724, ""name"": ""family vacation""}, {""id"": 33694, ""name"": ""family holiday""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","BeverlyD'Angelo ChevyChase",NA
"306",306,"The Deer Hunter",199,3.88372093023256,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",19.786392,183,1978,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""EMI Films Ltd."", ""id"": 538}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 422, ""name"": ""vietnam veteran""}, {""id"": 904, ""name"": ""pennsylvania""}, {""id"": 2956, ""name"": ""vietnam""}, {""id"": 8508, ""name"": ""party""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 225061, ""name"": ""friend""}, {""id"": 228755, ""name"": ""viet cong""}, {""id"": 228756, ""name"": ""pittsburgh steelers""}]","ChristopherWalken RobertDeNiro",NA
"307",307,"The Faculty",819,3.12,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",21.535126,104,1998,"[{""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Los Hooligans Productions"", ""id"": 11705}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 579, ""name"": ""american football""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 15250, ""name"": ""alien infection""}, {""id"": 161891, ""name"": ""doppelganger""}, {""id"": 206364, ""name"": ""anti authority""}, {""id"": 231149, ""name"": ""mob""}, {""id"": 233296, ""name"": ""students""}, {""id"": 236892, ""name"": ""groupthink""}]","CleaDuVall JordanaBrewster",NA
"308",308,"Not Another Teen Movie",2136,3.27777777777778,"[{""id"": 35, ""name"": ""Comedy""}]",23.423082,89,2001,"[{""name"": ""Original Film"", ""id"": 333}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Neal H. Moritz Productions"", ""id"": 2882}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 240, ""name"": ""underdog""}, {""id"": 2283, ""name"": ""ball""}, {""id"": 5091, ""name"": ""kiss""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6275, ""name"": ""school party""}, {""id"": 9755, ""name"": ""parody""}, {""id"": 9986, ""name"": ""crush""}, {""id"": 10791, ""name"": ""teenage crush""}, {""id"": 166229, ""name"": ""prom queen""}, {""id"": 167310, ""name"": ""sitting on a toilet""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",NA,NA
"309",309,"Halloween II",3526,3.15789473684211,"[{""id"": 27, ""name"": ""Horror""}]",12.929525,105,1981,"[{""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Spectacle Entertainment Group"", ""id"": 10370}, {""name"": ""Trancas International Films"", ""id"": 15822}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""id"": 428, ""name"": ""nurse""}, {""id"": 1366, ""name"": ""shotgun""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 2726, ""name"": ""therapist""}, {""id"": 3096, ""name"": ""book""}, {""id"": 3335, ""name"": ""halloween""}, {""id"": 3875, ""name"": ""barn""}, {""id"": 4959, ""name"": ""death of a friend""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 9791, ""name"": ""number in title""}, {""id"": 10022, ""name"": ""rampage""}, {""id"": 10448, ""name"": ""purgatory""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 11855, ""name"": ""pentagram""}, {""id"": 11856, ""name"": ""overturning car""}, {""id"": 11857, ""name"": ""mental institution""}, {""id"": 11858, ""name"": ""red""}, {""id"": 13112, ""name"": ""murderer""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 173293, ""name"": ""white horse""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 179565, ""name"": ""michael myers""}, {""id"": 232819, ""name"": ""phantom jam""}]",NA,NA
