Id,OwnerUserId,CreationDate,ParentId,Score,IsAcceptedAnswer,Body
1952409,74658,2009-12-23T12:04:09Z,1476585,5,TRUE,"<p>OK, I actually had to try this, after looking at various things I wrote a function to find the roots of a quadratic equation.</p>

<pre><code>invquad&lt;-function(a,b,c,y,roots=""both"", xmin=(-Inf), xmax=(Inf),na.rm=FALSE){
#Calculate the inverse of a quadratic function y=ax^2+bx+c (ie find x when given y)
#Gives NaN with non real solutions
root1&lt;-sqrt((y-(c-b^2/(4*a)))/a)-(b/(2*a))
root2&lt;--sqrt((y-(c-b^2/(4*a)))/a)-(b/(2*a))
if (roots==""both"") {
    root1&lt;-ifelse(root1&lt;xmin,NA,root1)  
    root1&lt;-ifelse(root1&gt;xmax,NA,root1)  
    root2&lt;-ifelse(root2&lt;xmin,NA,root2)  
    root2&lt;-ifelse(root2&gt;xmax,NA,root2)      
    result&lt;-c(root1,root2)
    if (na.rm) result&lt;-ifelse(is.na(root1),root2, result)
    if (na.rm) result&lt;-ifelse(is.na(root2),root1,result)
    if (na.rm) result&lt;-ifelse(is.na(root1)&amp;is.na(root2),NA,result)
},roots=""both""
if (roots==""min"")
    result&lt;-pmin(root1,root2, NA.rm=TRUE)
if (roots==""max"")
    result&lt;-pmax(root1,root2, NA.rm=TRUE)
result
}
</code></pre>

<p>so, given the original data</p>

<pre><code>&gt; PAR
[1] 0.0000125000 0.0009603333 0.0020583333 0.0042333333 0.0322333333 0.6144333333
[7] 1.2433333333 1.8633333333
&gt; Nominal
[1]   1   3   6  10  30  50 150 250
</code></pre>

<p>we can do the analysis, find the co-efficients and then find the inverse, using some sensible limits for what Nominal values we expect back...</p>

<pre><code>lm(PAR~Nominal+I(Nominal^2))-&gt;bob
&gt; bob[[1]][[3]]
[1] -1.166904e-05 # Nominal^2
&gt; bob[[1]][[2]]
[1] 0.01061094 # Nominal
&gt; bob[[1]][[1]]
[1] -0.06395298 # Intercept
&gt; invquad(bob[[1]][[3]],bob[[1]][[2]],bob[[1]][[1]],y=PAR,xmin=-0.2,xmax=300,na.rm=TRUE)
[1]   6.068762   6.159306   6.264217   6.472106   9.157041  69.198703 146.949154
[8] 250.811211
</code></pre>

<p>Hope this helps....</p>
"
1953325,143305,2009-12-23T15:08:47Z,1953256,1,FALSE,"<p>I always use </p>

<pre><code>pdf(file=""/tmp/foo.pdf"", width=10.5, height=8)
plot(....)
dev.off()
</code></pre>

<p>which nicely fills the page with just 1/2 inch spacing.  You can flip width and height arguments to go to 'portrait' rather than 'landscape'.</p>
"
1955386,143305,2009-12-23T21:21:34Z,1955330,5,TRUE,"<p>The <a href=""http://cran.r-project.org/web/views/"" rel=""nofollow noreferrer"">CRAN Task Views</a> are reasonable starting points.  So in order</p>

<ul>
<li><p>Image processing: see <a href=""http://cran.r-project.org/web/views/Graphics.html"" rel=""nofollow noreferrer"">Graphics</a> and <a href=""http://cran.r-project.org/web/views/MedicalImaging.html"" rel=""nofollow noreferrer"">MedicalImaging</a></p></li>
<li><p>File compression: accessible from Base R, so try <code>help(connection)</code> </p></li>
<li><p>Use APIs: you will need to ask that question again, if you mean language bindings: yes, plenty, though no one single page for all</p></li>
<li><p>Interact with Internet:  see above on <code>help(connection)</code>, there are also packages that wrap curl, provide SOAP and of course the XML package.</p></li>
</ul>

<p><em>Edit:</em> And I forgot to stress that <a href=""http://www.r-project.org"" rel=""nofollow noreferrer"">R</a> as a <em>statistical language and environment</em> is more domain-specific than either Ruby or Python so the comparisons aren't entirely appropriate. But you can also code Gtk2 guis in R if you feel like it...</p>
"
1956393,163053,2009-12-24T02:34:45Z,1956337,1,FALSE,"<p>One suggestion:</p>

<p>Try running order() on the first column, and then swap every two rows by creating an index on the odd and even indexes separately, and assigning them respectively to a new vector. </p>
"
1959217,160314,2009-12-24T17:54:29Z,1956337,2,TRUE,"<p>The Deducer package has a nice sorting function for data.frames:</p>

<pre><code>&gt; library(Deducer)
&gt; text&lt;-c(""a"",""b"",""c"",""d"",""a 09"",""b 09"",""c 09"",""d 09"")
&gt; nums&lt;-c(5,7,8,9,10,3,2,1)
&gt; t1&lt;-sapply(text,function(x) strsplit(x,"" "")[[1]][1])
&gt; t2&lt;-sapply(text,function(x) strsplit(x,"" "")[[1]][2])
&gt; dat&lt;-data.frame(text,nums,t1,t2)
&gt; sort(dat,by=~-t1 -t2)
     text nums t1   t2
d       d    9  d &lt;NA&gt;
d 09 d 09    1  d   09
c       c    8  c &lt;NA&gt;
c 09 c 09    2  c   09
b       b    7  b &lt;NA&gt;
b 09 b 09    3  b   09
a       a    5  a &lt;NA&gt;
a 09 a 09   10  a   09
</code></pre>
"
1959526,66549,2009-12-24T19:46:27Z,1395517,3,TRUE,"<p>I researched this topic about six months ago. Here's what i found (which i checked/updated upon viewing your question):</p>

<p>There is <a href=""http://code.google.com/p/r-connect/"" rel=""nofollow noreferrer"">one package</a> i'm aware of directed specifically/exclusively to AOP (and which predictably is related to event monitoring/logging)--called '<strong>r-connect</strong>.' Not available in CRAN as far as i know. At the moment i haven't used it enough to give you any useful feedback. For svn checkout:</p>

<p>""svn checkout <a href=""http://r-connect.googlecode.com/svn/trunk/"" rel=""nofollow noreferrer"">http://r-connect.googlecode.com/svn/trunk/</a> r-connect-read-only""</p>
"
1960131,163053,2009-12-25T00:10:24Z,1960119,17,TRUE,"<p>Yes. Use the <code>XML</code> package. There's a function called xmlToDataFrame which will make your life easy. </p>
"
1960133,90777,2009-12-25T00:11:22Z,1960119,0,FALSE,"<p>You might find <a href=""http://www.omegahat.org/RSXML/"" rel=""nofollow noreferrer"">RSXML</a> useful. It's also in <a href=""http://cran.r-project.org/web/packages/XML/index.html"" rel=""nofollow noreferrer"">CRAN</a>.</p>
"
1961272,143305,2009-12-25T14:50:43Z,1961109,5,TRUE,"<p>R has been ported to a number of devices.  Learning to use a search engine (as has been suggested to Nathan many times) may be beneficial -- and <a href=""http://www.rseek.org"" rel=""nofollow noreferrer"">rseek.org</a> (using the 'support lists' tab) almost immediately leads me to </p>

<ul>
<li><a href=""https://stat.ethz.ch/pipermail/r-help/2004-December/062659.html"" rel=""nofollow noreferrer"">R on Sharp Zaurus</a> post from 2004</li>
<li><a href=""https://stat.ethz.ch/pipermail/r-sig-mac/2008-March/004687.html"" rel=""nofollow noreferrer"">R on iPhone</a> post from 2008 confirming you can build it, albeit sans GUI</li>
<li><a href=""http://tolstoy.newcastle.edu.au/R/e8/devel/09/10/0142.html"" rel=""nofollow noreferrer"">More on R on iPhone</a> in the context of an <em>R on Android</em> question</li>
</ul>

<p>Nathan, may I suggest that you do a bit more homework and learn to Google first?</p>
"
1961956,143305,2009-12-25T21:06:07Z,1961948,3,TRUE,"<p>The <code>as.*</code> functions are already vectorized:</p>

<pre><code>R&gt; txt &lt;- c(""123456"", ""7890123"")
R&gt; as.numeric(txt)
[1]  123456 7890123
R&gt; sum(as.numeric(txt))
[1] 8013579
R&gt; 
</code></pre>

<p>In general, 'thinking vectorized' is the way to go with R, but it takes some practice. </p>
"
1962336,143305,2009-12-26T00:45:41Z,1962278,55,TRUE,"<p>You want the (standard) <code>POSIXt</code> type from base R that can be had in 'compact form' as a <code>POSIXct</code> (which is essentially a double representing fractional seconds since the epoch) or as long form in <code>POSIXlt</code> (which contains sub-elements).  The cool thing is that arithmetic etc are defined on this -- see <code>help(DateTimeClasses)</code></p>

<p>Quick example:</p>

<pre><code>R&gt; now &lt;- Sys.time()
R&gt; now
[1] ""2009-12-25 18:39:11 CST""
R&gt; as.numeric(now)
[1] 1.262e+09
R&gt; now + 10  # adds 10 seconds
[1] ""2009-12-25 18:39:21 CST""
R&gt; as.POSIXlt(now)
[1] ""2009-12-25 18:39:11 CST""
R&gt; str(as.POSIXlt(now))
 POSIXlt[1:9], format: ""2009-12-25 18:39:11""
R&gt; unclass(as.POSIXlt(now))
$sec
[1] 11.79

$min
[1] 39

$hour
[1] 18

$mday
[1] 25

$mon
[1] 11

$year
[1] 109

$wday
[1] 5

$yday
[1] 358

$isdst
[1] 0

attr(,""tzone"")
[1] ""America/Chicago"" ""CST""             ""CDT""            
R&gt; 
</code></pre>

<p>As for reading them in, see <code>help(strptime)</code> </p>

<p>As for difference, easy too:</p>

<pre><code>R&gt; Jan1 &lt;- strptime(""2009-01-01 00:00:00"", ""%Y-%m-%d %H:%M:%S"")
R&gt; difftime(now, Jan1, unit=""week"")
Time difference of 51.25 weeks
R&gt; 
</code></pre>

<p>Lastly, the <a href=""http://cran.r-project.org/web/packages/zoo"" rel=""noreferrer"">zoo package</a> is an extremely versatile and well-documented container for matrix with associated date/time indices.</p>
"
1963055,144157,2009-12-26T10:19:06Z,1962954,8,FALSE,"<p>I tend to use png files rather than vector based graphics such as pdf or eps for this situation. The files are much smaller, although you lose resolution.</p>

<p>If it's a more conventional scatterplot, then using semi-transparent colours also helps, as well as solving the over-plotting problem. For example,</p>

<pre><code>x &lt;- rnorm(10000); y &lt;- rnorm(10000)
qplot(x, y, colour=I(alpha(""blue"",1/25)))
</code></pre>
"
1963471,143305,2009-12-26T14:14:17Z,1962954,5,FALSE,"<p>Beyond Rob's suggestions, one plot function I like as it does the 'thinning' for you is <a href=""http://cran.r-project.org/web/packages/hexbin/"" rel=""noreferrer"">hexbin</a>; an example is <a href=""http://addictedtor.free.fr/graphiques/RGraphGallery.php?graph=143"" rel=""noreferrer"">at the R Graph Gallery</a>.</p>
"
1963520,143305,2009-12-26T14:40:00Z,1963492,42,FALSE,"<p>See <code>help(grid)</code> which works with standard graphics -- short example:</p>

<pre><code>R&gt; set.seed(42)
R&gt; plot(cumsum(rnorm(100)), type='l')
R&gt; grid()
</code></pre>

<p>The <a href=""http://cran.r-project.org/web/packages/ggplot2"" rel=""noreferrer"">ggplot2</a> package defaults to showing grids due to its 'Grammar of Graphics' philosophy.  And <a href=""http://cran.r-project.org/web/packages/lattice"" rel=""noreferrer"">lattice</a> has a function <code>panel.grid()</code> you can use in custom panel functions.</p>

<p>By the way, there are search functions for help as e.g. <code>help.search(""something"")</code> and there is an entire package called <a href=""http://cran.r-project.org/web/packages/sos"" rel=""noreferrer"">sos</a> to make R web searches more fruitful. </p>
"
1964038,162436,2009-12-26T18:53:14Z,1962954,4,TRUE,"<p>Here is one possible solution for downsampling plot with respect to the x-axis, if it is log transformed.  It log transforms the x-axis, rounds that quantity, and picks the median x value in that bin:</p>

<pre><code>downsampled_qplot &lt;- function(x,y,data,rounding=0, ...) {
  # assumes we are doing log=xy or log=x
  group = factor(round(log(data$x),rounding))
  d &lt;- do.call(rbind, by(data, group, 
    function(X) X[order(X$x)[floor(length(X)/2)],]))
  qplot(x,count,data=d, ...)
}
</code></pre>

<p>Using the definition of <code>ccdf()</code> from above, we can then compare the original plot of the CCDF of the distribution with the downsampled version:</p>

<pre><code>myccdf=ccdf(rlnorm(10000,3,2.4))

qplot(x,count,data=myccdf,log='xy',main='original')
</code></pre>

<p><img src=""https://i.stack.imgur.com/2Tt9P.jpg"" alt=""""></p>

<pre><code>downsampled_qplot(x,count,data=myccdf,log='xy',rounding=1,main='rounding = 1')
</code></pre>

<p><img src=""https://i.stack.imgur.com/HglK0.jpg"" alt=""""></p>

<pre><code>downsampled_qplot(x,count,data=myccdf,log='xy',rounding=0,main='rounding = 0')
</code></pre>

<p><img src=""https://i.stack.imgur.com/EkuNh.jpg"" alt=""""></p>

<p>In PDF format, the original plot takes up 640K, and the downsampled versions occupy 20K and 8K, respectively. </p>
"
1965352,57458,2009-12-27T06:23:24Z,1962954,2,FALSE,"<p>I'd either make image files (png or jpeg devices) as <a href=""https://stackoverflow.com/users/144157/rob-hyndman"">Rob</a> already mentioned, or I'd make a <a href=""http://addictedtor.free.fr/graphiques/RGraphGallery.php?graph=70"" rel=""nofollow noreferrer"">2D histogram.</a> An alternative to the 2D histogram is a <a href=""http://addictedtor.free.fr/graphiques/RGraphGallery.php?graph=139"" rel=""nofollow noreferrer"">smoothed scatterplot</a>, it makes a similar graphic but has a more smooth cutoff from dense to sparse regions of space.</p>

<p>If you've never seen <a href=""http://addictedtor.free.fr/"" rel=""nofollow noreferrer"">addictedtor</a> before, it's worth a look. It has some very nice graphics generated in R with images and sample code.</p>

<p>Here's the sample code from the <a href=""http://addictedtor.free.fr/"" rel=""nofollow noreferrer"">addictedtor</a> site:</p>

<p>2-d histogram:</p>

<pre><code>require(gplots) 

# example data, bivariate normal, no correlation
x &lt;- rnorm(2000, sd=4) 
y &lt;- rnorm(2000, sd=1) 

# separate scales for each axis, this looks circular
hist2d(x,y, nbins=50, col = c(""white"",heat.colors(16))) 
rug(x,side=1) 
rug(y,side=2) 
box() 
</code></pre>

<p>smoothscatter:</p>

<pre><code>library(""geneplotter"")  ## from BioConductor
require(""RColorBrewer"") ## from CRAN

x1  &lt;- matrix(rnorm(1e4), ncol=2)
x2  &lt;- matrix(rnorm(1e4, mean=3, sd=1.5), ncol=2)
x   &lt;- rbind(x1,x2)

layout(matrix(1:4, ncol=2, byrow=TRUE))
op &lt;- par(mar=rep(2,4))
smoothScatter(x, nrpoints=0)
smoothScatter(x)
smoothScatter(x, nrpoints=Inf,
              colramp=colorRampPalette(brewer.pal(9,""YlOrRd"")),
              bandwidth=40)
colors  &lt;- densCols(x)
plot(x, col=colors, pch=20)

par(op)
</code></pre>
"
1965773,144157,2009-12-27T11:29:16Z,1951070,3,TRUE,"<p>Finally found the problem. I had set the variable <code>.Library.site</code> in the file <code>Rprofile.site</code> on one machine to point to a non-existent directory. It never affected R for normal use, but showed up when I tried to compile a package.</p>

<p>Thanks for the suggestions.</p>
"
1967706,199166,2009-12-28T02:12:19Z,1963492,51,FALSE,"<p>The <em>grid</em> command seems to draw grid lines where-ever it feels like. I usually use <em>abline</em> to put lines exactly where I want them. For example,</p>

<pre><code>abline(v=(seq(0,100,25)), col=""lightgray"", lty=""dotted"")
abline(h=(seq(0,100,25)), col=""lightgray"", lty=""dotted"")
</code></pre>

<p>Good luck!</p>
"
1971391,143305,2009-12-28T20:27:23Z,1971323,11,FALSE,"<p>These things do pop up on the lists, in particular on r-devel.  One fairly well-established nugget is that e.g. <code>matrix</code> operations tend to be faster than <code>data.frame</code> operations.  Then there are add-on packages that do well -- Matt's <a href=""http://cran.r-project.org/web/packages/data.table"" rel=""noreferrer"">data.table</a> package is pretty fast, and Jeff has gotten <a href=""http://cran.r-project.org/web/packages/xts"" rel=""noreferrer"">xts</a> indexing to be quick.  </p>

<p>But it ""all depends"" -- so you are usually best adviced to <em>profile on your particular code</em>. <code>R</code> has plenty of profiling support, so you should use it.  My <a href=""http://dirk.eddelbuettel.com/presentations.html"" rel=""noreferrer""><em>Intro to HPC with R</em> tutorials</a> have a number of profiling examples. </p>
"
1971399,163053,2009-12-28T20:28:00Z,1971323,6,FALSE,"<p>I will try to come back and provide more detail.  If you have any question about the efficiency of one operation over another, you would do best to profile your own code (as Dirk suggests).  The <code>system.time()</code> function is the easiest way to do this although there are many more advanced utilities (e.g. Rprof, as documented <a href=""http://wiki.r-project.org/rwiki/doku.php?id=tips:misc:profiling"" rel=""noreferrer"">here</a>).   </p>

<p>A quick response for the second part of your question:</p>

<blockquote>
  <p>What about the various flavors of apply? Are those just hidden loops? </p>
</blockquote>

<p>For the most part yes, the apply functions are just loops and can be slower than <code>for</code> statements.  Their chief benefit is clearer code.  The main exception that I have found is <code>lapply</code> which can be faster because it is coded in C directly.</p>

<blockquote>
  <p>And what about matrices vs. data frames?</p>
</blockquote>

<p>Matrices are more efficient than data frames because they require less memory for storage.  This is because data frames require additional attribute data.  From <a href=""http://cran.r-project.org/doc/manuals/R-intro.html#Data-frames"" rel=""noreferrer"">R Introduction</a>:</p>

<blockquote>
  <p>A data frame may for many purposes be regarded as a matrix with columns possibly of differing modes and attributes</p>
</blockquote>
"
